-5.006762494022943821e-01 -1.759919018248030098e-01
7.991470680165957408e-02 5.497215633271891333e-01
2.697121424828822223e-01 -3.803709401080244690e-01
1.111410718138208020e+00 1.184111188220817457e-01
5.703720776078842203e-01 -6.784875732931218428e-02
2.385255055178659156e-01 3.754217282146484758e-01
5.447932370626556997e-01 4.728694816158934833e-01
3.900583563869134962e-01 -1.409110699516460674e-01
-2.556926031360400309e-01 1.487466005823737669e-01
4.173075602935944484e-01 -9.960372538657670527e-02
4.763593846128887366e-01 6.496299576323215641e-01
-4.097911728506500317e-01 -3.742823170930896226e-01
-6.277763481157390413e-02 1.375685673622260574e-01
-2.345935003074387792e-01 6.047234218608505962e-01
1.896484658720493099e-01 1.764125627560139686e-02
-6.421582609818768939e-01 -5.884507222802580761e-01
1.256711571872741462e-01 -9.537257577201884162e-01
4.528652169046891163e-01 -7.072854938388614676e-02
1.450355267473096399e+00 1.032131524550812918e+00
-8.114649065830281671e-02 -4.755535323671749443e-02
4.452375884901394465e-01 7.616819466384929793e-01
-7.325488643093681640e-01 -7.988913947741799193e-01
-2.781824219180921154e-01 2.606081698041396444e-01
2.222086249198762797e-01 4.784163387465490413e-01
-5.365210451726621921e-01 -1.035811024653473078e+00
3.837156132710755618e-01 -3.703806330124471691e-01
-9.026952153062742790e-01 6.487447940718754635e-02
3.547189513914283387e-01 -5.458560891236981238e-02
-2.047560229785242714e-01 -7.126895682486984740e-02
-1.657296496035607358e-01 -6.028649958340963622e-01
-3.196149151912350828e-01 2.331234605831045137e-01
1.438590170841665961e-01 7.515863008544695911e-02
-4.450439306259744709e-01 -8.117068173330352354e-02
-9.736130870569918994e-01 7.981719056902263076e-02
6.390045929691338111e-01 -6.592519310125688481e-01
-2.620348214873581272e-01 1.471810258103660451e-01
5.602882591379543253e-01 -2.004521422471788605e-01
-3.095837587370312560e-01 -8.805291977829722283e-01
4.625893771966782531e-02 9.132441681970002723e-01
1.240384750175610312e-01 -9.963462384817149686e-03
1.144039588245038264e+00 9.950395050328459945e-01
6.364089193884061579e-01 1.368181971193128899e+00
1.100963622476354598e+00 1.007876885725697447e+00
5.638030520123837874e-01 1.582946469003258194e+00
1.297264104679112906e+00 7.527262842941213616e-01
1.448029694876318274e+00 7.774795563498230200e-01
6.502774064206147120e-01 6.602504373191138143e-01
2.079540644965666152e-01 1.210880163377434648e+00
1.810871150769733928e-01 4.506232173498946336e-01
7.176882368338988183e-02 9.615084632234078832e-01
9.327746464846075058e-01 8.538970118647053464e-01
5.337450805783142682e-01 4.757611283591890450e-01
1.207672516318488265e+00 7.537856911111999736e-01
1.141479742440510980e+00 6.041047521667727294e-01
1.080973720205739674e+00 1.582843657004245230e+00
1.262141315152767174e+00 8.155629335215417441e-01
1.115022876291761333e+00 8.923712619867185669e-01
1.003524125730533179e+00 8.543823106341433826e-01
9.265070617087683980e-01 1.094851031009943965e+00
5.557564843387932108e-01 5.456851771895321335e-01
3.790248919964501750e-01 2.843370055802070251e-01
4.556146304722107354e-01 1.071313801015311151e+00
6.007332851794000561e-01 1.229695371249573066e+00
1.015524460392915440e+00 1.196581529515513553e-01
1.292913985984467384e+00 1.362600177521564593e+00
5.555310997538996931e-01 1.187915370696744022e+00
6.169623437088556095e-01 1.043679520359458657e+00
4.344991209217008432e-01 1.980984162478373056e-01
8.287989482139951347e-01 9.446667330690093900e-01
8.221522343612912564e-01 4.704854368754669558e-01
8.211597025872731104e-01 1.120432274550901663e+00
9.799232265860122748e-01 1.081616942076722099e+00
7.003153718056874810e-01 1.524008181551926855e+00
4.739992932281544835e-01 1.218043593483179032e+00
1.528557765171999261e+00 1.215068637263260865e+00
9.094284122384874713e-01 7.637383782698400347e-01
1.463352483677501814e+00 3.636262673674433010e-01
5.661472414338821757e-01 8.222067622755181437e-01
1.553495586880973889e+00 1.169837249968368464e+00
5.670767757281491850e-01 8.612261753634755657e-01
1.725266337929857396e+00 1.682572712736948972e+00
2.437772719079543737e+00 1.386537823059704078e+00
2.719468670864468418e+00 2.370395577647281371e+00
2.487848169903770668e+00 1.792967156328188150e+00
1.932944471908782269e+00 1.359075024129114739e+00
1.765363838511992522e+00 2.220769159350477473e+00
2.579617021853942482e+00 1.504864419175487411e+00
1.836540775744238241e+00 1.932336931723473761e+00
1.375784092327481112e+00 2.264459420602948025e+00
1.676221680634180533e+00 1.912618778524123764e+00
1.797882096403341512e+00 1.646997088790540298e+00
1.996849386712996166e+00 1.903576465144364072e+00
1.833700099451157861e+00 1.674222058984603745e+00
2.142895776871785785e+00 2.739520124223254083e+00
2.062559472362525792e+00 2.445477608433405781e+00
1.378273854309246538e+00 2.070553060497815068e+00
1.509241968485204755e+00 1.339499092874943731e+00
1.669343054460380005e+00 2.533033586817100780e+00
2.424859994521224138e+00 2.108675015473416181e+00
1.314555471786825525e+00 1.912220624165726912e+00
2.134924345743314689e+00 2.078502188370350723e+00
1.175430442171824019e+00 1.601837754049248108e+00
1.971343552703454183e+00 2.239836585879125153e+00
1.017861780948404515e+00 1.927495954008905610e+00
2.063973354709412344e+00 2.379958032164204873e+00
2.309855331416239110e+00 2.260533814119638052e+00
1.642255729811769704e+00 1.146715504035481725e+00
1.824221463293399292e+00 2.447943369918705425e+00
2.623171809419896139e+00 2.317767218817860186e+00
2.192007053060073929e+00 2.169780012149027382e+00
1.751296135736180704e+00 1.941835268488105504e+00
2.746430583784203350e+00 1.578475245262544790e+00
2.722151028930426708e+00 1.855984631177390654e+00
2.592751259099502548e+00 1.370853201399298449e+00
2.262024324421373578e+00 1.670506378445871132e+00
1.367073270506454996e+00 2.097731394845739228e+00
2.451449508133776600e+00 1.622130701259695496e+00
1.329619682611575593e+00 1.958925772713918434e+00
1.960897732243835900e+00 2.245215992121845083e+00
2.424671602527154413e+00 1.973428723155846054e+00
