0.000000000000000000e+00 5.000000000000000000e+00
4.075861618075404293e-03 5.082163595061428119e+00
3.241054328279133895e-02 5.324759536735925280e+00
1.082887994482546606e-01 5.716291629387987072e+00
2.530828179878726880e-01 6.238217056711529374e+00
4.853835627279066145e-01 6.865837292570136974e+00
8.202337134735765423e-01 7.569476800866428157e+00
1.268490284471194496e+00 8.315885792006069366e+00
1.836340313779299960e+00 9.069791680473613837e+00
2.524987481415736035e+00 9.795516645803461486e+00
3.330521333270361151e+00 1.045857623377828816e+01
4.243974183829346991e+00 1.102717635301091370e+01
5.251563982232713812e+00 1.147353313693693799e+01
6.335114698237532593e+00 1.177495148418323723e+01
7.472639360260001418e+00 1.191461294184505526e+01
8.639064988839392001e+00 1.188204103170427395e+01
9.807073528293340559e+00 1.167323106706768421e+01
1.094802867269272184e+01 1.129045081579138277e+01
1.203295536153427392e+01 1.074173687269673216e+01
1.303353679838707180e+01 1.004012821450401383e+01
1.392309319181607030e+01 9.202692155343303426e+00
1.467750705574056624e+01 8.249408022348793779e+00
1.527606181312579636e+01 7.201979785403079148e+00
1.570216355377885975e+01 6.082650325711044914e+00
1.594391999194271214e+01 4.913087018112652693e+00
1.599455580098849872e+01 3.713401112607319199e+00
1.585264938561206449e+01 2.501352568443064417e+00
1.552218257422938663e+01 1.291778275705355084e+00
1.501240144395357134e+01 9.626592000839473418e-02
1.433749328474145557e+01 -1.076920860608019614e+00
1.351609132280945502e+01 -2.222676835982313470e+00
1.257062501754808004e+01 -3.338675133646024307e+00
1.152653929736744232e+01 -4.424811964228022809e+00
1.041141080784773543e+01 -5.482525473603506505e+00
9.253992940361404962e+00 -6.514044693209898540e+00
8.083223957668305815e+00 -7.521627278642371017e+00
6.927233842944302999e+00 -8.506843446515617302e+00
5.812385523079781180e+00 -9.469958406150762897e+00
4.762384855085821656e+00 -1.040945705037673896e+01
3.797491261720660649e+00 -1.132174335219318095e+01
2.933857249442772375e+00 -1.220103362005943026e+01
2.183020370480660333e+00 -1.303944842333677023e+01
1.551565669917970736e+00 -1.382729359809910896e+01
1.040970487631886821e+00 -1.455350726161239550e+01
6.476368865666748409e-01 -1.520623810828120881e+01
3.631101914721981405e-01 -1.577351120574851251e+01
1.744753910047831813e-01 -1.624393164951005275e+01
6.491672406011453345e-02 -1.660737413945496499e+01
1.441987066084858202e-02 -1.685560793946925173e+01
5.910117351838521747e-04 -1.698281164743933758e+01
-4.372031118548369111e-04 -1.698594037142093782e+01
-1.304588263649044538e-02 -1.686491869557280054e+01
-6.115136372077056848e-02 -1.662264546707266177e+01
-1.672436498669875593e-01 -1.626481005765174714e+01
